625 50
external 1.007593 -2.811960 0.404209 2.612986 -0.485606 2.351600 -2.050709 -3.091773 3.103420 6.198509 -1.564160 2.749323 -1.840915 3.461872 -4.675710 1.966950 1.753940 0.948798 1.954611 -0.988830 -1.099355 -2.435289 -7.738469 -3.976119 -1.107435 -5.051902 2.737259 2.402476 -3.396556 -1.774286 -5.334444 -1.969472 1.799340 4.824271 -1.556706 -0.756995 5.605698 -1.305303 -1.004979 2.956825 -0.783136 0.726318 0.368347 -0.059457 0.200799 2.935106 1.526888 4.037302 -0.643824 3.542361
german 0.262022 1.787951 1.755357 0.672841 2.309644 -1.511876 -1.696772 1.753542 0.871172 -0.363777 0.958332 3.043625 -0.118739 -1.736339 -1.393965 -0.072675 -0.208469 1.664336 1.174520 -0.107349 0.365802 -0.527086 2.099194 1.154855 1.482367 -0.757707 0.898775 0.004641 -1.751373 -3.900159 -0.555244 0.530054 -2.116349 -0.056350 -0.335541 0.620419 0.180181 -2.904725 -1.773892 2.424379 -1.136920 0.367461 0.336643 1.021864 -0.300040 -0.543950 1.282516 -0.573026 -0.587635 0.236455
different -2.077989 -1.110566 -1.632957 -0.007515 0.069987 -0.293941 3.356447 1.877295 0.939500 0.095628 0.731164 -0.617674 -0.219399 -0.344549 2.752603 -1.345976 2.034295 1.681523 1.004634 -2.166565 -1.596618 0.756639 0.411772 -0.698667 -0.547904 1.133970 -2.060339 1.741983 0.663178 1.489491 1.011581 0.413114 1.524833 1.246609 -0.643740 -1.101098 -1.570148 -1.517420 0.657016 -0.928673 0.760611 1.749118 1.593060 4.296191 -1.295283 0.498548 -1.952724 1.639529 3.272388 2.490228
modern -1.609613 -1.326558 1.731856 0.705675 -0.093593 1.596612 -0.318277 1.253002 -0.274219 -0.280654 2.613552 0.918949 0.475060 2.604499 0.047621 0.265961 -0.022639 2.572146 -0.055030 -0.238991 -2.342693 2.217045 -0.001755 -0.126374 -0.734136 1.077533 1.039474 2.672966 -0.411590 -1.035617 2.559359 -1.483292 -0.228648 1.067982 -1.989295 -0.687993 -0.931356 -1.330482 -1.977658 -1.248892 1.774132 0.763687 0.398154 0.287126 -1.147332 -0.769633 -1.089649 1.204492 0.585777 0.666144
great -0.098034 -0.021264 1.949355 1.392350 0.217353 1.863266 -1.797060 0.597377 -0.382228 1.269588 -0.933716 -0.814576 -0.628723 -1.340726 0.977533 -0.228278 -2.041346 0.302168 -0.059781 0.000438 -0.162600 1.747924 0.936502 1.739621 -0.052669 1.572690 0.162470 0.002067 0.125823 -1.467917 0.749270 -0.489314 -1.466529 -1.180835 1.098571 0.134888 0.666143 0.676654 -0.721199 -0.312117 -1.529549 0.354491 -1.178499 0.935859 -0.402521 -1.189988 -0.917717 0.820949 -2.228592 -0.067883
do -1.477008 1.477601 -1.800000 0.987274 -3.061067 0.946165 6.655753 0.743402 -3.172879 0.018382 -1.252641 1.899103 0.027308 0.344026 -1.201660 -2.359548 2.941572 -0.474026 -0.790865 0.225380 -2.475466 -0.016571 1.445640 -1.440674 -1.279521 0.648304 3.765314 -0.837675 -3.396224 -1.009419 0.776257 2.889812 -1.402019 -0.393037 1.013338 -3.373141 -0.143144 0.495661 4.238036 -0.420759 -1.446962 0.208605 -0.745118 1.155452 2.521488 0.898134 -0.888250 1.744974 1.800436 -0.622356
common 0.453908 -1.954971 -1.502182 1.360430 1.469934 -0.013091 2.483350 1.631969 -0.938326 -0.338074 3.207094 0.823670 1.053546 2.654215 1.022473 -0.351181 1.807577 1.923072 -0.486454 0.068020 -0.332235 -0.427683 1.984656 -0.301491 0.525993 0.091304 3.377762 2.006184 -0.089442 1.740788 2.517549 -0.047294 0.547052 -0.690856 -0.365644 0.214877 -1.432829 -1.547600 -1.513461 0.233000 0.705702 -0.010387 -0.811593 1.736006 -0.149573 0.475957 -2.225044 0.907195 1.242464 2.366856
set 0.802725 0.511464 -0.918782 0.141591 -0.049191 -0.322396 1.538192 -0.196576 -0.165435 -0.684936 -0.149118 -3.168963 -1.067553 0.464534 0.830982 0.168259 1.292245 -0.604442 -0.352573 -1.238039 1.552520 -0.893672 1.069297 -1.083151 1.974108 1.114010 -2.302599 -1.920473 -0.430927 4.871361 -1.660290 -0.637971 1.681220 1.135247 -0.980958 -1.752641 -0.336489 -0.347548 0.155438 0.494411 1.158207 2.786355 0.599515 1.281807 0.608158 1.309098 0.248548 1.546692 1.243370 0.588100
list -0.774451 -0.803001 -1.319165 3.304944 2.024535 -0.860381 1.006637 -2.283041 4.042958 2.715266 -0.287423 -1.101944 -2.316557 1.294604 1.360506 2.814287 2.290146 4.252759 -1.688908 2.147391 0.296204 -0.670576 -1.077003 0.724719 2.880883 -1.996855 1.023763 -1.213829 -0.731566 -4.306089 -2.515663 -2.681458 1.176930 1.284472 2.276855 -0.708240 0.807261 1.768937 -1.625307 0.975715 1.940010 2.617857 0.219392 0.412153 1.387676 0.639121 1.010232 0.619215 1.714028 0.950898
south 2.837972 0.384955 1.530922 1.445899 -1.294348 0.987875 0.731606 4.000264 2.369080 2.493921 -1.296593 0.725633 2.151899 -4.202264 -1.587536 1.327739 -1.372548 1.755324 -1.314512 -0.994272 0.812664 -0.696293 0.991736 0.957993 -2.621485 -3.185974 -0.120570 -1.093809 1.979910 -2.457268 0.832502 1.028207 -3.157729 -0.379223 -3.212807 4.436161 0.927861 0.996940 -2.128535 0.708489 1.023583 3.557242 -1.095877 0.484263 1.382804 0.660535 -0.018005 -0.195514 -1.271000 -0.165541
major -1.139446 1.002650 0.233494 0.750466 1.521063 1.396837 0.350540 0.713809 1.884283 -0.579197 2.401245 -1.221443 1.133761 0.043537 0.881738 -0.587461 -0.423663 -0.492281 -0.421082 1.898796 1.555712 -1.244493 -0.968184 -0.221101 0.032484 -0.490739 -0.299543 -0.545542 0.794721 -2.000584 1.094770 0.296613 1.920188 -0.203872 -2.048557 1.213928 -1.588913 0.998066 -2.132892 1.218009 -2.045575 1.379332 -0.104908 -0.974083 0.321195 -1.139151 0.878456 0.923421 -2.232265 0.404791
power -0.609579 0.814423 -0.747697 -2.561235 0.929782 -0.150776 -1.578307 0.727873 -1.494991 1.612478 -0.130472 0.005633 -0.364535 -1.029353 1.230621 1.153163 0.660645 1.027559 -0.235951 1.117698 1.888561 0.896813 -1.620312 -0.929245 0.924280 1.509403 0.802025 -1.080419 0.488124 3.689518 0.391537 -0.313723 -1.182807 -0.797175 -0.732856 -0.210466 -0.026883 1.566646 -0.061674 -0.473349 -2.641171 -2.033354 -1.157381 0.484697 0.648081 -0.066130 2.171780 -0.562251 0.903035 0.752748
long -1.036033 -1.015162 -0.272940 0.086946 -0.612538 -0.082350 0.361690 2.225036 0.640896 1.176060 0.352638 2.253496 -0.647570 -1.370589 2.445427 -1.389835 1.053386 0.441283 -1.745903 0.692002 -1.878917 1.660653 -0.881094 1.601287 0.700257 0.438979 -1.141990 -1.503448 -1.482719 1.389420 1.998570 1.172529 -2.098462 1.285130 0.823174 1.052984 -1.633179 1.090437 0.952414 1.094670 0.330691 -1.140151 1.586673 -0.850417 -1.635771 -0.805534 -0.353721 1.309674 -1.278599 -0.291258
country 0.430360 -1.032176 -1.418698 2.087594 -0.170063 -1.328306 0.511615 3.515302 1.042022 0.560161 -1.002548 0.984547 -0.256396 -0.359254 0.018925 3.051740 0.713380 0.205481 -1.054819 0.887055 1.604389 0.452938 -0.811773 1.631500 0.212516 -1.536633 0.834258 -2.842852 1.705388 -1.652509 -0.212969 0.945305 -1.359023 -0.785741 -1.656663 -0.886391 0.789622 1.304227 -2.137857 0.485090 -2.094240 -0.144811 -0.673506 -0.684682 0.406345 0.628614 0.806027 -0.047667 -1.928225 2.244889
king 1.981596 2.209842 2.677186 0.421902 0.655407 1.610681 -3.154468 -1.611086 -0.302467 1.462340 -2.690594 -0.591208 0.688355 -1.802567 0.323627 0.424875 -1.619198 0.381383 0.707002 -1.010862 -0.209115 0.283806 1.270638 0.530200 0.970909 2.284460 0.377130 -0.038102 -0.822367 -0.465078 -1.535691 0.155523 -2.172269 -4.697714 4.212852 0.637357 0.455603 -1.697415 -0.226155 -1.222877 0.253479 -0.492513 -0.287411 0.007015 -0.579880 -1.428638 -1.358561 0.515189 -4.537704 -2.301442
law 0.231845 -1.432192 0.548936 0.291465 2.658704 -1.215537 1.999293 -1.798783 -1.592040 1.488338 -1.315781 -2.382391 0.312502 -0.057019 -1.267591 1.784730 -1.249369 1.309851 2.452054 2.039280 -0.591867 -3.064541 0.187378 -0.387159 0.129892 3.190736 5.134380 -0.409065 0.112428 -0.659512 -2.718743 0.982109 -0.161922 -1.479724 0.141361 1.587728 -0.985595 -0.937289 0.094848 -1.606999 1.023652 -3.908427 -1.158342 0.572474 1.305528 -0.605853 1.352660 -0.057187 0.976978 1.823902
group 2.106580 0.807797 -0.221419 -0.017823 0.574676 -2.112856 3.064391 -1.434370 2.568813 -2.045827 -0.740780 0.475710 -0.091666 -0.346179 -1.906899 -1.461996 0.334689 -0.715153 0.133853 1.169605 0.730864 -0.656193 1.085307 -1.694617 1.484073 -0.053034 -1.869180 -0.416694 1.049509 1.048948 -0.979501 -0.182591 -1.194484 0.678874 -0.810266 -0.696755 2.535980 1.617942 -3.742132 0.869104 0.974716 0.790426 0.857625 -0.881978 0.013252 0.546864 0.059202 1.180934 3.555555 1.973865
film -0.228568 -0.749073 0.947078 1.670870 -1.424882 -0.074271 -2.011235 -1.078207 -0.245491 -0.939541 -1.667181 -0.364067 -1.067757 1.517354 2.506798 -2.987155 1.087322 -0.865104 -3.485920 -2.383927 2.227547 -1.111760 0.370783 -0.033191 -1.099189 -0.899943 -1.508268 0.210487 -1.483121 -1.546371 -1.133371 -1.221565 0.130362 1.946119 2.590527 -0.925202 -0.095568 0.501864 -1.362484 2.021073 0.925242 2.944485 1.293018 -2.871251 -3.083474 -2.634531 0.894403 -2.230614 -3.308189 1.448905
still 0.237778 -1.794458 0.814038 -0.013998 -1.768809 -1.832332 1.158830 2.798329 -2.295771 0.475990 0.524155 2.243612 2.096950 0.352048 0.553128 -0.239275 0.705047 0.668657 0.461393 0.934376 -0.401098 0.517077 0.152026 0.559633 -0.146216 -0.354472 -0.146368 1.891455 1.185406 0.456233 -0.916403 -1.684161 0.705302 -0.833359 -1.517509 -0.989159 -1.395199 -0.912503 1.295433 -1.039212 -0.103172 0.517528 -1.739927 0.604310 -0.758236 0.387129 -1.844035 0.067708 -1.392946 0.816424
series -0.116112 -0.378069 1.213760 0.104971 0.302803 2.938646 -1.462201 -1.516405 0.573853 -1.554011 -0.283056 -1.918317 -0.773532 0.632352 2.604783 -1.184857 -0.683740 -2.174852 -2.570827 -0.946726 2.774969 -2.121226 -0.633439 -1.427390 0.504295 -0.671129 -3.187530 -0.450661 -0.557677 0.392489 -0.114768 -1.791609 0.906834 1.465812 1.501819 -1.253101 -0.834524 0.949852 -0.679394 3.100848 2.778225 1.922152 1.754265 -0.141304 -0.502058 -1.379093 -0.357026 0.433049 -2.877661 0.928443
until 0.966741 -1.248554 0.030362 -0.790445 0.584951 -1.204611 -1.845893 -0.352461 -3.380766 -1.325735 -0.132871 1.590583 1.157767 -1.036057 -0.944837 1.144073 -0.419519 -2.472637 0.764327 -2.452385 0.937569 -0.099669 -1.015007 1.133487 1.110967 1.074118 -2.115826 -2.655021 -2.169742 -2.056662 0.725024 1.717757 -1.792815 -1.345134 -2.405478 -1.323169 -0.085432 -1.351329 1.711650 0.528289 -1.770225 -1.526738 -0.808596 0.267807 1.730353 1.122068 0.415117 -2.282506 -1.766229 -3.985468
north 2.558432 0.033481 1.557078 1.273974 -1.575864 1.407229 0.687972 3.269227 1.819188 1.411350 -0.830895 0.194139 2.354614 -3.140663 -1.582966 1.017413 -2.038831 0.337056 -1.979160 -1.689727 1.429121 -1.053221 1.369220 1.814349 -3.865481 -2.381707 0.624635 0.367142 2.387894 -2.736349 2.160473 0.603654 -2.963777 -0.275206 -2.525618 4.198764 0.639035 0.307197 -3.309037 2.009132 0.653675 2.766304 -1.106384 2.212671 0.570174 0.703983 -0.502725 0.554860 -0.709366 -1.391122
international -0.342736 -0.928439 -2.051341 -1.151536 0.908252 0.601364 0.935108 0.166605 1.603198 0.096343 1.580608 -0.574734 -1.196919 0.297273 -1.820336 0.919914 -0.254838 0.095879 1.079978 2.055945 1.844907 -2.115342 -2.441996 -0.211347 -1.684965 -0.476307 2.250979 -1.127356 2.164676 -2.722472 -1.648850 0.404883 -0.015740 0.683626 -1.408488 2.178032 -1.454117 0.171241 -2.719410 0.995674 1.182525 -0.823487 1.046340 -1.495725 0.274717 -1.338768 4.403193 0.267757 0.458713 2.216717
term 0.659646 -0.449888 -0.570300 0.076590 1.439337 -3.101828 0.711510 0.561858 -2.132927 1.766086 1.421920 3.545511 -0.236219 1.406887 0.682962 1.296876 2.126934 1.712100 -2.598895 -0.451515 0.565527 0.377464 -1.763923 -0.266353 -1.450238 1.788341 1.255851 1.222335 -0.422736 2.401178 0.202927 -1.273622 -3.117718 1.531450 0.983028 1.315505 -0.020907 -0.920845 -1.853667 0.946107 3.985219 -2.789701 1.065336 -0.733438 -0.260081 -1.680188 -1.469391 1.565841 2.149595 2.613678
we -0.367959 -1.272559 0.345733 1.925937 -3.246948 1.182546 4.437933 -0.057549 -1.377693 -2.815954 -1.244687 -0.817029 -0.326257 -0.614466 -0.950366 0.541200 2.255857 2.005019 1.375602 -1.926968 -3.609439 2.179204 -0.753548 -0.801762 1.476021 2.625865 1.111910 -2.994404 0.911781 3.602621 -0.794493 -2.081697 1.209244 -0.959291 3.253569 -4.828733 -1.158986 -1.288178 3.041373 -0.772632 -0.909576 2.908957 0.096328 -0.857879 2.065951 0.758665 0.299993 2.920719 3.899289 -2.434838
end 0.378454 0.165885 -1.373122 1.335806 -2.336667 -1.039176 -2.178162 -0.641962 -1.408244 -1.658128 -1.580349 1.509174 0.569261 -2.864300 0.837222 2.327777 -2.892723 0.125546 -0.253859 -1.661848 0.971362 1.278710 0.230310 1.680110 -0.008885 0.537468 -2.240305 -0.204319 -2.039954 1.027163 1.587782 0.000802 0.686918 -0.237565 -1.016134 0.589432 -2.905100 -1.143379 0.464529 1.822698 -1.330423 0.742938 0.432494 1.680086 1.436263 0.282016 1.460008 2.778057 -0.356312 -1.987058
book -2.162938 -1.802689 1.745499 3.431428 0.554247 1.819476 -1.058096 -2.829553 -1.244943 -0.100602 -0.260224 -3.940283 0.223050 2.146826 0.116378 1.323158 -0.927380 -1.246725 -1.187085 -1.045050 -1.181516 -0.713677 2.308475 -1.261103 -0.354793 0.963050 -0.736323 -0.477440 -1.997020 -0.751788 -1.548102 -2.993922 -0.315235 0.447128 0.855981 -1.144761 1.594309 -0.792918 0.147850 0.566208 4.177659 0.587605 2.663763 -0.570550 -1.023469 -1.009583 -2.372681 0.119806 -2.715641 0.865235
found -1.103010 -1.848893 1.573180 2.430834 -0.007475 1.558563 1.220397 -1.210017 -0.337493 -0.258477 0.551662 -0.718408 0.647760 -0.534156 -0.345871 -2.536392 0.446241 0.102652 -0.674107 -0.201500 -1.075850 0.482524 -0.872214 2.677885 -0.661887 -1.064419 -0.149174 1.512614 -1.413589 0.615421 -0.644201 0.774986 0.964173 -1.940265 -2.073661 0.347642 -0.606595 0.544882 -0.638927 -1.400778 0.811451 1.549333 -1.182938 1.699111 -0.124027 1.389385 -1.908701 0.727456 1.423119 0.152833
own -3.096536 -0.187045 1.036215 -1.710151 -2.430904 -3.602188 0.422646 -1.931643 -2.237448 -1.150962 1.400794 -1.162849 1.861406 0.954454 0.899275 -2.472006 0.726049 1.146055 0.588907 0.146742 -0.228174 1.675976 0.019883 -2.310950 -0.479923 0.726840 -0.539374 -3.507323 -1.020443 0.582196 -0.362804 2.003578 0.323369 -1.765872 -0.377062 -2.495109 4.995862 2.513489 1.320104 -2.395031 -0.400581 -3.281391 1.040448 1.690853 -0.135474 -0.264555 0.470028 1.868469 -2.495444 0.089728
political -1.715323 1.213546 0.228403 -0.875865 0.675220 0.399726 -1.110598 1.407418 0.313030 1.965337 0.106384 1.386455 0.506410 -0.214749 -0.659738 0.649911 -0.242481 1.481788 2.163700 1.976617 2.379923 -0.326986 0.303881 -0.207192 0.293532 2.311514 0.724297 -1.064021 -1.683059 -0.921168 -0.165179 -0.483407 -1.344896 -0.383780 -1.700079 -1.043953 0.829702 2.576138 -1.465845 -2.039200 -2.014711 -3.955023 -0.221691 -2.471568 1.212924 -1.958415 1.211360 0.160453 1.460449 4.490319
party 0.454425 3.532539 -0.761729 -1.877940 0.115033 -3.310964 -1.419662 1.531415 0.654590 0.599669 -3.420452 2.460336 -0.283717 -0.818233 1.172241 0.647955 0.563152 -0.752407 1.398364 1.042251 4.372231 -2.575729 -1.551773 -0.968085 0.298113 1.772586 -0.418535 -0.993224 -1.034166 1.597842 -1.650177 0.289692 -2.415901 -2.085923 -2.457665 -1.023959 2.421520 2.929328 -2.197023 -1.009771 -1.040496 -2.589212 0.218821 -4.031547 2.245426 -0.166156 1.211121 1.188334 0.523947 2.655802
order 1.520286 -1.099286 0.291500 -0.509756 2.365962 -1.042364 1.014298 -1.006166 -0.056465 0.341118 -0.278727 -0.292812 0.889531 -0.329823 -0.638581 0.146569 0.886604 1.280866 -0.690224 -1.395366 -1.191346 -1.154302 1.109861 -0.812640 0.375773 1.536010 -0.039600 -0.776327 -0.644638 2.327257 -0.823503 0.564219 1.478194 -0.695754 -0.426094 -0.424200 0.048467 -0.344967 -1.422166 -3.329105 1.211897 -0.844124 -0.489814 2.338238 2.172113 0.091650 0.915165 0.605173 1.826584 0.091993
usually 0.692677 0.276810 -3.050716 0.158075 -0.650670 -2.090424 2.768590 0.367243 -1.116415 -0.550338 0.150269 1.275134 1.086434 -0.966854 2.863114 -1.645645 1.389438 0.786823 -1.056285 0.634293 -0.763231 -0.995343 0.538439 -0.360791 1.633639 0.584297 0.893940 2.663387 0.097767 3.216777 1.581484 0.303929 1.197044 0.868579 -1.066250 1.672550 -0.342356 -0.065368 0.298739 1.113159 1.388800 -0.441021 -0.558352 0.953184 -1.779109 0.680155 -2.513921 2.290129 1.400473 2.036930
president 2.067358 1.457319 0.342887 -1.187440 0.774714 -2.704570 -2.409953 -0.589646 1.806831 1.247644 -1.769445 1.253269 0.774457 -1.504291 0.761728 2.524773 -0.330131 0.259999 -0.862410 -0.412536 1.050692 -3.104526 -0.832524 0.426542 -0.517556 1.139483 1.224920 -1.570913 -0.366190 1.699246 -3.006478 0.936477 -3.330070 -4.244033 0.675964 1.356743 -0.315809 1.399793 -1.490385 -2.351724 -1.384549 0.158639 1.605161 -7.388787 1.836379 -2.051119 2.965708 -0.913385 -0.934121 0.072717
church -1.384322 0.946443 -0.128592 0.667970 0.007807 -0.769872 -0.129097 -1.424844 0.234243 -0.376752 -2.265301 -0.481665 0.016502 0.982614 -0.362578 2.463769 -2.361037 1.276422 2.326862 0.530002 -0.235105 1.434692 0.392264 -0.569103 -0.833848 3.071544 -0.174341 1.691216 -0.806963 -1.546388 1.146893 -0.942876 -3.239443 -4.963337 -1.003204 1.247620 1.839104 -1.996051 -2.793742 -3.503614 2.490582 -1.304708 -1.506713 -1.052363 1.809362 1.174142 -2.186271 2.682367 -0.675184 0.653260
you -0.947510 0.266599 -1.496544 3.181740 -3.854924 1.706809 2.813384 0.704633 -0.877920 -2.349806 -3.017335 1.098786 0.307153 -1.386519 -0.775283 -0.921172 4.392359 0.283752 -1.309875 -1.422857 -2.366281 -0.124723 -0.946550 1.541465 2.073768 0.353426 1.968986 -3.736811 -0.091763 1.667283 -0.920944 -1.083084 2.679295 -0.394398 6.288740 -2.664098 0.701379 -2.046315 3.766584 -0.862154 -0.212589 2.641138 -2.462007 -1.203660 0.349716 1.720563 -0.531098 4.276762 0.844406 -4.255007
death -1.858424 -0.399745 -0.555643 2.097689 0.744481 0.902122 -2.807126 -3.945841 -2.283565 1.666727 -2.516558 0.416474 2.092780 -0.461956 0.413919 0.349315 -1.690629 -2.234188 0.233270 -1.017297 -2.203730 -0.169857 -0.823969 1.288594 1.413445 0.495234 -1.480131 -0.023124 -1.403356 -0.148279 -0.210231 -0.954430 -1.069201 -5.097653 1.163708 0.741347 -0.917076 2.821253 1.557501 -0.674599 -1.494816 -2.499052 0.282390 -1.423886 -0.454180 1.065282 -0.444796 -0.375237 -2.575741 0.472139
theory -1.370034 -1.298630 2.247205 1.442120 1.418149 0.081914 1.212792 -0.123610 -1.119231 0.788761 0.618339 -3.677101 -0.619940 3.358596 -0.958460 -0.032816 -1.000262 1.291931 0.385126 -0.341870 -1.094929 -0.266495 2.599756 -2.047212 -0.078914 2.947845 -0.420171 -0.613916 -1.717660 2.049664 -2.699447 -3.235557 0.543223 2.505452 -0.959374 -0.954050 -0.455559 2.640534 -0.460639 0.988123 -0.356741 1.419091 0.006237 -0.588717 0.417731 -1.599809 -1.055375 -1.450195 5.015914 1.702478
area 1.148378 -0.044198 1.444439 1.268836 0.801435 -1.647912 1.217479 3.456267 2.054539 0.343007 -0.325253 -1.149278 0.477589 -1.805912 -1.530497 3.330412 -0.741621 -0.202859 -0.360044 0.791101 0.085191 1.869481 -1.537950 -0.989267 -0.298040 -1.820766 -0.060088 0.208388 4.830770 1.080464 1.867660 2.384588 0.128883 0.180842 -2.223409 1.847616 -1.144321 1.676964 -2.187510 2.137857 -1.486620 1.587916 -1.417690 2.124684 -1.762962 0.462437 -1.492804 -0.421616 0.583513 -0.022276
around 0.371856 -2.076506 0.230394 -0.714136 -0.893046 0.630327 -0.198226 -0.388798 0.619458 -0.944626 0.975446 1.368563 -0.873923 -0.906517 -0.240227 1.433496 -1.994557 -0.954770 0.161092 -0.572405 0.349125 1.647646 -0.183507 1.265768 -0.394821 -1.646906 -2.756263 1.144226 3.040195 0.161487 1.899982 0.320435 -0.599928 2.339994 -0.247949 -1.084694 -0.766197 0.273217 -0.601430 0.976162 -1.094957 0.995453 -0.535554 0.941291 -0.398159 2.472430 -0.398913 1.034739 -1.115782 -0.437423
include -2.204104 1.527367 -1.645113 -2.384753 0.874865 1.082988 1.877029 -1.715508 1.461292 1.021660 2.740472 0.116783 2.023376 1.448516 1.294268 -0.459066 0.161653 3.033783 -1.605843 2.700686 -0.787376 1.515464 0.885251 -0.613551 -1.317122 -1.262690 1.311015 2.258574 1.801617 -1.327341 -0.422857 1.179428 1.154643 0.343851 0.213396 -0.101744 0.678738 2.050434 1.201307 2.354681 2.890776 1.069889 -3.170857 0.325282 2.130645 0.438832 -0.940562 -0.347444 0.524748 2.199107
god -1.259508 -1.961226 -1.808090 1.998118 -0.720173 0.694814 0.622560 -1.931265 -2.596823 0.193089 -4.414738 -2.963699 0.388432 -0.332516 -2.198261 -0.267542 -1.035235 -0.955482 0.616231 -0.580231 -1.144694 2.735286 1.813011 -0.196532 -0.491669 3.361151 2.756662 1.277873 0.893475 2.371691 0.266706 -2.911046 -3.131080 -4.526766 4.913817 -0.895657 1.727478 -0.746415 2.011471 -2.905566 1.808097 -0.583078 0.978844 0.533345 -0.634835 -0.144023 -1.582728 2.234798 -0.459384 1.223254
way -0.709299 -0.396974 -0.424003 0.687937 -1.883506 -0.367474 0.442930 0.481222 -2.732719 0.070154 -1.129835 -2.524825 0.430146 0.231225 0.077165 -1.328952 1.598852 -0.648643 -1.706680 -1.218370 0.357920 2.528930 0.976565 -0.808963 -0.058768 1.259159 -0.828105 -1.128125 -0.189781 2.275646 0.160735 0.279138 1.198573 0.373986 0.006674 -0.935810 0.597634 -1.293069 0.265874 -0.802964 1.191046 -0.004985 -1.246761 1.783996 1.237069 0.012202 -0.717849 1.696270 1.660678 0.073886
did 0.537923 3.592912 -0.313950 1.809506 -1.374121 0.779745 3.579189 2.857130 -5.320380 0.663842 -0.243718 1.259824 -0.893703 0.328482 -1.406344 -2.166688 0.121405 -3.432754 -0.346937 -1.495170 1.282630 0.484159 0.939644 -1.163849 -0.234684 -0.596240 0.511727 -1.369177 -7.379396 -4.917902 0.364245 0.939561 -3.021553 -3.046103 -0.145764 -2.547493 -0.852026 2.696779 3.057301 -1.940084 -2.653033 -3.023756 1.192596 1.586440 2.054608 -0.877786 0.753723 -0.035699 -1.572065 -2.947615
military 1.548971 0.043096 0.796670 -0.955515 0.978993 -0.831894 -2.594243 0.870659 -0.937073 2.245735 -0.215754 2.601205 0.234404 -2.618221 -0.565233 1.477556 0.106299 3.124221 1.486248 2.064580 1.920842 -0.629461 -1.244356 1.627656 0.209909 -0.913232 0.523744 -0.350706 0.353388 -0.855965 -2.234195 0.808782 -0.106304 0.152008 1.858927 0.196061 -1.738522 0.728945 -2.926661 0.109824 -3.065353 -2.724885 0.731493 0.153571 0.359357 -2.553451 3.074539 -2.176378 1.791300 1.576505
population -1.948630 -1.564024 -0.254485 3.777116 1.641491 -1.886522 0.981291 1.444721 2.674673 0.080682 -3.040374 1.994722 1.644737 -2.517687 -1.115807 5.671331 -0.609014 -1.341007 1.522532 2.016737 1.439575 1.124306 -0.751238 -1.260132 -1.188533 -2.271711 -0.915392 0.716928 3.704475 0.204596 1.724321 1.584641 -0.985910 -0.448895 -1.607724 -1.894228 -0.562307 1.015594 -1.026505 0.478952 -4.257574 0.665341 -1.437235 1.805388 -1.650583 2.824250 -1.610363 -3.783632 0.079079 0.412262
using -0.187220 -0.114648 -0.153322 -1.689357 0.601901 -1.283864 0.106637 -0.949598 -1.882221 -0.883529 1.868716 -1.536906 -0.341565 0.500507 1.002980 -1.263826 2.790278 0.546356 -1.705176 -0.238713 0.237106 0.598348 0.209916 -0.765241 0.812875 -0.021265 -0.627632 1.289597 -1.647880 2.969271 -0.902546 0.618507 1.440114 2.004457 0.115823 0.371065 -0.531229 -0.440030 0.469478 1.579916 1.288228 1.079492 0.513393 1.887930 -1.441331 1.332837 0.532226 0.712906 2.454397 0.431096
though -2.092548 0.458326 -0.539439 -0.731995 -1.440581 -0.667312 -0.073564 -2.473569 -2.921991 -0.263031 0.730199 0.512860 1.200799 1.018453 -0.047808 -2.409081 3.304311 -0.272291 -2.033720 1.825809 0.553145 1.401086 1.046929 2.667557 -0.222925 2.397592 1.767507 -2.228834 -1.097930 -0.406787 2.947717 0.995492 -0.731656 -1.144958 -3.380890 -0.543772 -0.094088 -1.509728 -1.114825 -1.359896 -1.538474 1.110397 0.816640 0.857027 1.229513 0.016205 -3.706040 -1.914552 0.066391 -0.547334
small 1.035654 0.162711 -0.547073 -0.126661 -0.355820 -0.597795 2.592299 1.827460 1.000903 -0.762683 0.353874 0.155992 0.544770 -1.538414 1.636821 -1.587033 0.565520 -0.722566 -1.697059 2.001704 -0.537026 0.233504 0.594267 1.433151 1.761039 0.422140 -1.018201 1.397887 2.069781 1.073636 0.639142 1.707562 0.412058 1.499950 -0.830775 0.848058 -0.679375 1.117529 -2.219493 0.881254 -1.241325 0.398377 -2.112124 2.137694 -2.321571 1.759542 -1.376185 -0.795187 0.225003 0.710730
following 0.831910 -0.788266 -1.323308 0.508282 0.310490 0.085028 0.489118 -2.136792 0.636511 0.290580 0.850384 0.932988 1.810300 -1.391921 1.159184 1.985775 0.298227 1.049067 0.788266 -0.811720 1.214036 -0.546447 -0.301699 0.795825 -0.057265 2.001582 -1.371118 -0.742404 -0.964165 -0.176533 -0.391655 -0.564992 -0.357602 -0.489244 0.038494 -0.289818 -0.146430 0.035389 -1.064546 -0.065809 -0.219551 -0.757294 1.558841 -0.506422 1.545643 -0.502791 0.976203 0.174530 -1.021064 -0.736701
